result_id,chembl_id,smiles,gene_name,vina_score,MW,LogP,TPSA,HBA,HBD,QED,Lipinski_Pass
4714,CHEMBL6222,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,LRP4,-8.045,362.17200000000014,2.4585999999999997,84.82,4,1,0.7257157092686666,True
4774,CHEMBL266081,COc1cc2nc(N3CCN(C(=O)c4cccc(CCl)c4)CC3)nc(N)c2cc1OC,LRP4,-8.01,441.91900000000027,2.9304000000000006,93.81,7,1,0.6081007713168407,True
4780,CHEMBL6314,COc1cc2nc(N3CCN(C(=O)/C=C/c4ccc(N=C=S)cc4)CC3)nc(N)c2cc1OC,LRP4,-8.0,476.5620000000003,3.325500000000001,106.17,9,1,0.3280969065047657,True
4724,CHEMBL112998,COc1cc2nc(N3CCN(S(=O)(=O)c4cccs4)CC3)nc(N)c2cc1OC,LRP4,-7.97,435.53100000000023,1.8016,110.88,9,1,0.6458802054015531,True
4748,CHEMBL6236,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1C(=O)c1ccc(Cl)cc1,LRP4,-7.961,376.19900000000007,2.7670200000000005,84.82,4,1,0.7127727970883897,True
4477,CHEMBL703,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CHRNA1,-7.96,223.29599999999996,1.9437,29.540000000000003,2,0,0.7170811018086075,True
4488,CHEMBL83,CCC1OC(=O)C2CCCCN2C(=O)C(=O)C(CC(=O)C(CC1=O)O)CC1CCC(=O)C(OC)C1,LRP4,-7.95,493.55300000000034,0.9418000000000004,144.35,9,1,0.44670472029523867,True
4538,CHEMBL269729,Nc1cc[n+](Cc2ccc(-c3ccc(C[n+]4ccc(N)c5ccccc54)cc3)cc2)c2ccccc12,CHRNA1,-7.938,468.60400000000016,5.496000000000004,59.8,2,2,0.3285224226820652,False
4753,CHEMBL6240,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,LRP4,-7.922,327.7270000000001,1.8051999999999997,84.82,4,1,0.7433721434336338,True
4741,CHEMBL6218,COc1cc2nc(N3CCN(C(=O)Nc4ccccc4)CC3)nc(N)c2cc1OC,LRP4,-7.914,408.4620000000003,2.5833000000000004,105.84,7,2,0.6833765554276484,True
4572,CHEMBL6293,O=c1cnn(-c2ccc(-c3ccc4oc5ccc(Cl)cc5c(=O)c4c3)cc2)c(=O)[nH]1,CHRNA1,-7.908,417.8080000000001,3.5008000000000026,97.95999999999998,5,1,0.4431526523852541,True
4771,CHEMBL415103,COc1cc2nc(N3CCN(C(=O)C4OC4c4ccccc4)CC3)nc(N)c2cc1OC,LRP4,-7.902,435.48400000000026,2.017899999999999,106.34,8,1,0.6069514895879309,True
4708,CHEMBL6363,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1,LRP4,-7.89,307.309,1.4602199999999996,84.82,4,1,0.7423863406568361,True
4720,CHEMBL6230,O=c1cnn(-c2ccc(C(O)c3ccc(Cl)cc3)c(Cl)c2)c(=O)[nH]1,LRP4,-7.872,364.18800000000005,2.3093,87.97999999999999,4,2,0.7466920471596323,True
4718,CHEMBL268365,O=C(c1ccccc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,LRP4,-7.863,293.28200000000004,1.1517999999999997,84.82,4,1,0.7341053003565499,True
4727,CHEMBL6344,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccc(Cl)cc1Cl,LRP4,-7.835,376.19900000000007,2.7670200000000005,84.82,4,1,0.7127727970883897,True
4712,CHEMBL266457,CS(=O)(=O)c1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2Cl)cc1,LRP4,-7.833,405.8190000000001,1.2087,118.95999999999998,6,1,0.6513928502202894,True
4754,CHEMBL6272,O=C(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1,LRP4,-7.827,327.7270000000001,1.8051999999999992,84.82,4,1,0.7433721434336338,True
4702,CHEMBL6329,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1C(=O)c1ccccc1Cl,LRP4,-7.82,341.754,2.113619999999999,84.82,4,1,0.7393377454162021,True
4710,CHEMBL268097,O=C(c1ccc(Cl)cc1Cl)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,LRP4,-7.803,396.6170000000001,3.112000000000002,84.82,4,1,0.6894248362264979,True
4705,CHEMBL6362,Cc1ccc(C(=O)c2ccc(-n3ncc(=O)[nH]c3=O)cc2)cc1,LRP4,-7.802,307.309,1.4602199999999999,84.82,4,1,0.7423863406568361,True
4483,CHEMBL112,CCC1NC(=O)C(CC2=CC=CC=C2)N(C)C(=O)CN(C)C(=O)C(C(C)C)NC(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)NC(=O)C(CCCCCC)NC(=O)C(CC(C)C)N(C)C1=O,CHRNA1,-7.78,911.2429999999996,3.9059000000000106,197.64,8,4,0.20174887095989058,False
